"Series","Indicator Name","Source","Source Organization","Source Note","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N"
"SE.PRM.BNLG","Politics & Bureaucratic Capacity - National Learning Goals","Global Education Policy Dashboard","World Bank","Survey of Public officials. The aim of this indicator is to capture the extent to which there is a goal and/or strategy that encapsulates a desire and a path to reach higher learning outcomes. This is what ultimately drives the work of the ministry and district offices that together, with the support of other stakeholders and civil society, work towards achieving that goal.   Average score (1 (worst) , 5 (best)) on items given to public officials.",3.786534992784993,0.037166899033231005,3.7131848394585107,3.859885146111475,0.0013813783837463877,168
"SE.PRM.BNLG.1","Average score for National Learning Goals; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.786534992784993,0.037166899033231005,3.7131848394585107,3.859885146111475,0.0013813783837463877,168
"SE.PRM.BNLG.2","(National Learning Goals) Average score for targeting","Global Education Policy Dashboard","World Bank",NA,4.5409181636726546,0.057849090372569516,4.426750994524871,4.6550853328204385,0.003346517256933715,167
"SE.PRM.BNLG.3","(National Learning Goals) Average score for monitoring","Global Education Policy Dashboard","World Bank",NA,4.2155688622754495,0.035023838376566106,4.146448112849836,4.284689611701063,0.0012266692546278248,167
"SE.PRM.BNLG.4","(National Learning Goals) Average score for incentives","Global Education Policy Dashboard","World Bank",NA,2.8938492063492065,0.05181825132683228,2.7915841054449055,2.9961143072535075,0.0026851311705707553,168
"SE.PRM.BNLG.5","(National Learning Goals) Average score for community engagement","Global Education Policy Dashboard","World Bank",NA,3.521956087824351,0.07440657420814414,3.3751121549531726,3.66880002069553,0.005536338285392062,167
"SE.PRM.BQBR","Politics & Bureaucratic Capacity - Characteristics of Bureaucracy","Global Education Policy Dashboard","World Bank",NA,4.069217095452285,0.036833774862375004,3.9965243741323637,4.141909816772207,0.0013567269706121288,177
"SE.PRM.BQBR.1","Average score for Characteristics of Bureaucracy; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,4.069217095452285,0.036833774862375004,3.9965243741323637,4.141909816772207,0.0013567269706121288,177
"SE.PRM.BQBR.2","(Characteristics of Bureaucracy) average score for knowledge and skills","Global Education Policy Dashboard","World Bank",NA,3.109126984126984,0.06522315003989729,2.980406854648732,3.2378471136052362,0.004254059301126953,168
"SE.PRM.BQBR.3","(Characteristics of Bureaucracy) average score for work environment","Global Education Policy Dashboard","World Bank",NA,4.5575198412698414,0.041355913154239594,4.475902524524963,4.63913715801472,0.0017103115528210075,168
"SE.PRM.BQBR.4","(Characteristics of Bureaucracy) average score for merit","Global Education Policy Dashboard","World Bank",NA,3.7847222222222223,0.042776373841731906,3.7003015774641925,3.869142866980252,0.0018298181590476056,168
"SE.PRM.BQBR.5","(Characteristics of Bureaucracy) average score for motivation and attitudes","Global Education Policy Dashboard","World Bank",NA,4.211496457716797,0.050583690550463134,4.111667804958374,4.31132511047522,0.0025587097497050135,177
"SE.PRM.CONT","Teacher Content Knowledge","Global Education Policy Dashboard","World Bank","School survey.  The fraction of teachers scoring at least 80% on the teacher content knowledge exam on mathematics and language.",39.05843627679035,2.393170855271239,34.33051111296368,43.78636144061703,5.727266742519674,860
"SE.PRM.CONT.1","(De Facto) Percent of teachers proficient in the subjects they teach","Global Education Policy Dashboard","World Bank",NA,39.05843627679035,2.393170855271239,34.33051111296368,43.78636144061703,5.727266742519674,860
"SE.PRM.CONT.1.F","(De Facto) Percent of teachers proficient in the subjects they teach - Female","Global Education Policy Dashboard","World Bank",NA,39.55311945634247,3.158226206872077,33.30627035567017,45.79996855701477,9.974392773773586,530
"SE.PRM.CONT.1.M","(De Facto) Percent of teachers proficient in the subjects they teach - Male","Global Education Policy Dashboard","World Bank",NA,38.338891845646266,4.012096435896368,30.321356877291585,46.35642681400095,16.096917810932343,330
"SE.PRM.CONT.1.R","(De Facto) Percent of teachers proficient in the subjects they teach - Rural","Global Education Policy Dashboard","World Bank",NA,38.14600382569965,2.6448566290065028,32.90846763997246,43.383540011426845,6.995266587999641,634
"SE.PRM.CONT.1.U","(De Facto) Percent of teachers proficient in the subjects they teach - Urban","Global Education Policy Dashboard","World Bank",NA,45.71012745819152,4.300502419938287,36.97964340001502,54.44061151636802,18.49432106389506,226
"SE.PRM.CONT.2","(De Facto) Percent of teachers proficient in the subject of language","Global Education Policy Dashboard","World Bank",NA,34.00507847634573,2.4830441805145353,29.09960044159108,38.91055651110038,6.1655084023871005,634
"SE.PRM.CONT.2.F","(De Facto) Percent of teachers proficient in the subject of language - Female","Global Education Policy Dashboard","World Bank",NA,36.54483724394505,3.374969090836165,29.86927911450778,43.22039537338232,11.39041636409949,412
"SE.PRM.CONT.2.M","(De Facto) Percent of teachers proficient in the subject of language - Male","Global Education Policy Dashboard","World Bank",NA,29.695391343017448,3.8266469783378327,22.048447544290468,37.34233514174443,14.643227096822066,222
"SE.PRM.CONT.2.R","(De Facto) Percent of teachers proficient in the subject of language - Rural","Global Education Policy Dashboard","World Bank",NA,32.40681690731912,2.7230670536442467,27.01440278807795,37.79923102656029,7.415094178642759,465
"SE.PRM.CONT.2.U","(De Facto) Percent of teachers proficient in the subject of language - Urban","Global Education Policy Dashboard","World Bank",NA,45.403429212262964,5.0319072171272,35.18811447655292,55.61874394797301,25.320090241776803,169
"SE.PRM.CONT.3","(De Facto) Percent of teachers proficient in the subject of mathematics","Global Education Policy Dashboard","World Bank",NA,53.126985302201284,4.731232321713079,43.78000854938515,62.47396205501742,22.38455928202253,226
"SE.PRM.CONT.3.F","(De Facto) Percent of teachers proficient in the subject of mathematics - Female","Global Education Policy Dashboard","World Bank",NA,50.29256104098788,6.619805776726981,37.19884163830823,63.38628044366752,43.821828521587904,118
"SE.PRM.CONT.3.M","(De Facto) Percent of teachers proficient in the subject of mathematics - Male","Global Education Policy Dashboard","World Bank",NA,55.85765213945352,7.0922371833644515,41.68494703876323,70.03035724014381,50.29982826509733,108
"SE.PRM.CONT.3.R","(De Facto) Percent of teachers proficient in the subject of mathematics - Rural","Global Education Policy Dashboard","World Bank",NA,53.963596141614254,5.207930316632913,43.65047625943878,64.27671602378973,27.122538182904194,169
"SE.PRM.CONT.3.U","(De Facto) Percent of teachers proficient in the subject of mathematics - Urban","Global Education Policy Dashboard","World Bank",NA,46.63049714217081,8.787995575560387,28.789917650796735,64.47107663354488,77.22886623606894,57
"SE.PRM.EFFT","Teacher Presence","Global Education Policy Dashboard","World Bank",NA,91.15495387818402,0.8859340528871381,89.40471114356684,92.90519661280119,0.7848791460650304,1568
"SE.PRM.EFFT.1","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit","Global Education Policy Dashboard","World Bank",NA,89.40640333063298,0.9902897230472546,87.4499965447316,91.36281011653436,0.9806737355730082,1568
"SE.PRM.EFFT.1.F","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,89.19123287091915,1.3732034320894428,86.47508967442407,91.90737606741423,1.885687665902225,1008
"SE.PRM.EFFT.1.M","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,89.73996850454311,1.7091189738277408,86.3245667671517,93.15537024193453,2.9210876666979897,560
"SE.PRM.EFFT.1.R","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,89.51056109852898,1.0951718323199497,87.34182271080037,91.67929948625759,1.1994013423070362,1113
"SE.PRM.EFFT.1.U","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,88.64126971540308,1.8807144805527218,84.82321633765778,92.45932309314838,3.5370869573606942,455
"SE.PRM.EFFT.2","(De Facto) Percent of teachers present in their schools during an announced visit","Global Education Policy Dashboard","World Bank",NA,91.15495387818402,0.8859340528871381,89.40471114356684,92.90519661280119,0.7848791460650304,1568
"SE.PRM.EFFT.2.F","(De Facto) Percent of teachers present in their schools during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,90.20357060428638,1.3202362222068735,87.59219449721007,92.8149467113627,1.743023682427077,1008
"SE.PRM.EFFT.2.M","(De Facto) Percent of teachers present in their schools during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,92.62982328002906,1.39968105750795,89.83278387621262,95.4268626838455,1.959107062746573,560
"SE.PRM.EFFT.2.R","(De Facto) Percent of teachers present in their schools during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,91.30413462684163,0.9597187583895483,89.40363020249612,93.20463905118714,0.9210600952047763,1113
"SE.PRM.EFFT.2.U","(De Facto) Percent of teachers present in their schools during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,90.05908548690793,2.2206669970304143,85.55089181023261,94.56727916358325,4.931361911700078,455
"SE.PRM.ILDR","Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person",2.893779998239445,0.06470859446605196,2.765942325714711,3.0216176707641793,0.00418720219777197,858
"SE.PRM.ILDR.1","(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA,2.893779998239445,0.06470859446605196,2.765942325714711,3.0216176707641793,0.00418720219777197,858
"SE.PRM.ILDR.1.F","(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA,2.921660947844437,0.0877976700289502,2.7480005574429947,3.095321338245879,0.00770843086251242,529
"SE.PRM.ILDR.1.M","(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA,2.853127246495109,0.11203401167492541,2.6292451388238636,3.0770093541663543,0.012551619771977322,329
"SE.PRM.ILDR.1.R","(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA,2.916167781916376,0.072653181174745,2.772294703414628,3.0600408604181237,0.00527848473481032,633
"SE.PRM.ILDR.1.U","(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA,2.728560684789882,0.085795089098609,2.5543873942058513,2.9027339753739128,0.007360797313438257,225
"SE.PRM.ILDR.2","(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA,74.34884893634077,2.732775035679154,68.95000504276493,79.74769282991662,7.468059395631202,858
"SE.PRM.ILDR.2.F","(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA,75.98324824110338,3.1943449132280137,69.66495773834718,82.30153874385958,10.203839424665686,529
"SE.PRM.ILDR.2.M","(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA,71.96575832683968,5.533540371002089,60.90786025979094,83.02365639388842,30.620069037509936,329
"SE.PRM.ILDR.2.R","(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA,74.28165372202768,3.0539479466144406,68.23400535262299,80.32930209143238,9.326598060630557,633
"SE.PRM.ILDR.2.U","(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA,74.84474202411195,4.038875937608588,66.64538796195322,83.04409608627068,16.31251883939365,225
"SE.PRM.ILDR.3","(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA,73.73632062472788,2.76311348921912,68.27754037616624,79.19510087328952,7.63479615430466,858
"SE.PRM.ILDR.3.F","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA,75.47846729532438,3.2295998682033225,69.09044385725704,81.86649073339171,10.430315308698917,529
"SE.PRM.ILDR.3.M","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA,71.19612536217842,5.553479223711549,60.09838267738902,82.29386804696782,30.84113148819583,329
"SE.PRM.ILDR.3.R","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA,73.81193787253667,3.0818958156678113,67.70894511361927,79.91493063145408,9.498081818630764,633
"SE.PRM.ILDR.3.U","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA,73.17827388154859,4.361522632767873,64.32391220552323,82.03263555757395,19.022879676146395,225
"SE.PRM.ILDR.4","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA,56.99318784118388,2.8211345635912277,51.419781720026506,62.56659396234126,7.958800225889067,858
"SE.PRM.ILDR.4.F","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA,57.503282217134604,3.5624051716020877,50.45698278043493,64.54958165383428,12.6907306066573,529
"SE.PRM.ILDR.4.M","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA,56.24942766351784,5.135450129851943,45.9870494649413,66.51180586209439,26.372848036196338,329
"SE.PRM.ILDR.4.R","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA,57.22043458096201,3.15447864074193,50.97370806777649,63.46716109414752,9.950735494897053,633
"SE.PRM.ILDR.4.U","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA,55.316132583209324,4.1990647563811345,46.79157793004339,63.84068723637526,17.632144828282158,225
"SE.PRM.ILDR.5","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA,2.4832683733457674,0.702127564048161,1.0961519579139964,3.8703847887775384,0.49298311619620444,858
"SE.PRM.ILDR.5.F","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA,2.0541229746115373,0.8676616423912662,0.3379218555574721,3.7703240936656024,0.7528367256771095,529
"SE.PRM.ILDR.5.M","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA,3.1089981854266004,1.1163238630288792,0.8782029513526202,5.33979341950058,1.24617896716772,329
"SE.PRM.ILDR.5.R","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,2.8197597555787532,0.7989972316398639,1.237527710516416,4.40199180064109,0.6383965761681664,633
"SE.PRM.ILDR.5.U","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,0,0,0,0,0,225
"SE.PRM.ILDR.6","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA,51.87202561397445,2.9752190041004583,45.994211764454036,57.749839463494865,8.851928122360523,858
"SE.PRM.ILDR.6.F","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA,51.36369573435148,3.904217944205835,43.641303873843825,59.08608759485914,15.242917755858835,529
"SE.PRM.ILDR.6.M","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA,52.61321300871229,5.067245707603301,42.48713047229441,62.739295545130176,25.676979061224078,329
"SE.PRM.ILDR.6.R","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA,52.60746455018802,3.3258624907823826,46.021351354793836,59.1935777455822,11.061361307593193,633
"SE.PRM.ILDR.6.U","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA,46.44456937807693,4.500489247418488,37.30809047588724,55.581048280266614,20.254403466129432,225
"SE.PRM.ILDR.7","(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA,57.07603873286069,3.3993370379766557,50.36034140319539,63.791736062525985,11.555492297759903,858
"SE.PRM.ILDR.7.F","(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA,57.366982869749805,4.3121754466193085,48.837666872041694,65.89629886745792,18.594857082426433,529
"SE.PRM.ILDR.7.M","(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA,56.65181789619644,5.474807088334442,45.71128892909779,67.59234686329509,29.97351265447705,329
"SE.PRM.ILDR.7.R","(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA,57.25773960617386,3.7722537362422517,49.78765021507711,64.7278289972706,14.229898250593628,633
"SE.PRM.ILDR.7.U","(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA,55.73510682217218,6.179452380722914,43.19015155182114,68.28006209252322,38.18563172562209,225
"SE.PRM.ILDR.8","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA,44.609988307236826,3.2077415025075817,38.27280526184248,50.94717135263117,10.289605546909598,622
"SE.PRM.ILDR.8.F","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA,50.39788628594306,4.554238040920003,41.38977985320423,59.40599271868189,20.741084133362868,387
"SE.PRM.ILDR.8.M","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA,36.42590262778031,4.497826578118042,27.43771342349969,45.41409183206093,20.230443926825057,235
"SE.PRM.ILDR.8.R","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA,44.74065530896587,3.6023850367668877,37.60695218946027,51.87435842847147,12.977177953121972,433
"SE.PRM.ILDR.8.U","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA,43.80533706113028,5.933750009564839,31.759184122457157,55.851489999803405,35.209389176010724,189
"SE.PRM.IMON","Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?",3.412010748513616,0.07744706794894687,3.2590070711481234,3.5650144258791086,0.005998048333888794,200
"SE.PRM.IMON.1","(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA,94.67517822094666,1.8672979378644192,90.98616249967245,98.36419394222088,3.4868015887527126,200
"SE.PRM.IMON.10","(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.2","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,39.44616020049482,4.210884578423971,31.127177409755486,47.76514299123416,17.731548932808824,200
"SE.PRM.IMON.3","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,82.49953967874205,2.250568734882467,78.05333788285465,86.94574147462946,5.065059630430467,200
"SE.PRM.IMON.4","(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA,85.66258887040813,3.6247323980572546,78.50160265032048,92.82357509049578,13.138684957525895,200
"SE.PRM.IMON.5","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,47.7347401711607,3.8965981229071955,40.036658658077634,55.43282168424377,15.183476931443879,182
"SE.PRM.IMON.6","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,81.54509450912377,3.7526803869862797,74.13133548128354,88.958853536964,14.082610086871494,200
"SE.PRM.IMON.7","(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.8","(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.9","(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.DF","(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,3.412010748513616,0.07744706794894687,3.2590070711481234,3.5650144258791086,0.005998048333888794,200
"SE.PRM.IMON.DJ","(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
